fecha_publicacion,termino,vistas,text,idioma,polaridad,num_palabras
2024-03-08,lo_malo_de_ipn,146,apple serio problema venta iphonir caer 25% china principal mercado empresa superar empresa competidora huawei vivo industria smartphón china caer 7% conjunto apple caer conjunto industria acción apple caer 16% máximo histórico mercado prácticamente máximo particularmente inverteer acción apple haría,es,0,40
2021-04-19,#opinion,212200,opinar alguien poner facebook gustar manzana huey abajo poner pff pera puta preguntar parecer hermano publicación opinar siéntanse libre opinión persona afirmar déjalo feliz opinión estés chingar opinión nalga pedir des pendejo ok,es,0,33
2024-10-21,#opinion,398100,opinión impopular mundo deber hijo deber limitado ejemplo gente adoptar pedir muchísimos requisito muchísimos cosa mínimo sostenir mantener hijo ejemplo estabilidad económico tramitar proceso cansado caro estabilidad mental pregúntate padre biológicamente hijo preguntar cosa deber hijo facultad libertad provido favor debeer realmente capacitar elegir sinceramente hijo respetar valorar opinión impopular debeer hijo,es,0,52
2023-06-02,#reseña,6336,opinión impopular cerrar tiktok cinemafia dianar hablar salir diana sacar tema decir emma watson malo emma watson actriz tabla duro tabla malo tabla tabla necesariamente describiera tabla definitivamente considerar eminencia actriz gente punto comparación actriz generación actriz generación destacar realmente poder actriz florence pugh margo robbie sarsha ronar alicia bicander high standard nivel actuación sentir gente importante matiz liga gente emma watson actriz favorito actriz pérense cumplir papel notar pón actriz calibre liga acabar revelar reciente entrevista caer actuar retirar disfrutar exacto ver reflejado pantalla hermionir maravilloso bella crecer papel gustar resto película quedar hijo leós talla talla tipo actor poner actuar notar nivel,es,0,104
2023-11-29,debate_de,120900,mujer américa latino brecha salarial cantidad hablar exactamente corresponder cantidad artículo brecha salarial función género función decisión individual persona regular mujer decidir tomar trabajo tener cuidado persona hombre decidir tomar trabajo tener objeto regular ingeniería pagar muchísimo tomar empleo muchísimo riesgoso horario extenso mayoría accidente laboral sufrir hombre trabajo peligroso obligar hombre ganar trabajar tiempo trabajar cosa pagar género finalmente dato manejar mujer tallar mujer pagar empresa objetivo maximizar utilidad,es,0,70
2024-09-04,lo_malo_de_mexico,2695,mundo burlar mexicano hora asegurar sentir pena méxico cambio burlar razón brutal pasar méxico gobierno cambio poder destrozar país suceder gente ver casa famoso gobierno intentar tomar control completo méxico caer país suceder gente hablar casa famoso persona red asegurar mundo decir pobre méxico pena bur él,es,0,47
2022-04-27,crítica_de,2977,comunismo fracasar vídeo persona partidiaria ideología platicar teoría valor trabajo proponer valor depender cantidad trabajo usar producir él ende ganancia empresa salir trabajo empleado ganancia quedar empresario robo trabajador comunismo error actualmente grosso valor cosa determinar preferencia consumidor ignorar manipulación económico principio persona ser racional ver él diferencia gasto inversión cooperación simplista ejemplo compra iphone nokia iphone valer nokia precisamente hora necesitar producir iphone prefier comprar iphone funcionar llamado mensaje funcionar herramienta completo cosa determina vas producto valor trabajo gasto necesario inversión poder sacar provecho agregar valoración subjetivo punto importante proponer economía planificar determín cosa producir cosa bah partir ser individual mundo importante habilidad comunismo proponer área 7000 millón persona poder determinar funcionar persona mejor decir oir chinar funcionar importante recordar comunismo 100% existir modelo actual chino respetar modelo capitalista argumento china impalido punto importante pasar estar limitar persona creatividad científico inventor crear cosa libre determinar steve jobs creer iphone significar estar limitar significativo recurso caso capital humano punto importante cooperación pueblo beneficio determinar beneficio adam smith reconocer mano imbecible propuesta humano racional ético haber rastro cercano comunismo medianamente funcional imperio comunismo primitivo hablar video,es,0,185
2021-11-23,lo_malo_de_mexico,84,quedar mexicano porquería país importar decir méxico ver claramente porquería país unido persona secuestrar ganar pena muerte querer absolutamente legislación supuestamente corte procurar víctima porquería textual quedar textual página querer porquería institución porquería corte ministro sueldo máximo andar guardespalda,es,0,39
2022-10-25,#reseña,715200,amar serie permitir mamar serie mamar serie oso kicha nightmar gordon ramsay ficción tacha kami versato mejor chefs planeta trabajar restaurante planeta regresar chicago hacer él cargo restaurante hermano autodesviveír restaurante cagadero deuda mundo par usurero cocina desastre personal tocar chef preparar comida gente mamona planeta rescatar local san duchar capaz procesar muerte hermano permisa serie sonar sencillo sitcom sitcom exactamente episodio lidio incurrar problema restaurante pandilla pelear afuero inspección salubridad jodro cumpleaños sacar dinero extra sonar sitcom serie aprovechar situación hablar tema profundo kami claramente sentir deuda hermano revivir restaurante prácticamente valer verga exterrar emoción año apuntarla amigo hermano resistir cambio joven chef entrar restaurante evolucionir chocar tiempo personaje historia tridimensional sueño identificar trauma entender momento odia nivel grité mamada tele robar corazón forma agravar serie toma apretar claustrofóbica ritmo frenético 10 conversación grito cámara tiempo pasar dibujar pequeño caótico espacio estresar adevera delicioso episodio 7 tiempo real video averga conmovedora chistoso honesta estresante corto 8 episodio medio hora mamar 8 episodio nominado lemmy joya absoluto,es,0,167
2023-08-13,#reseña,1100000,hombre normal jamás haber lograr persona entrar robar casa alan turing policía intentar ayudar él rechazar robar policía científico esconder investigar turing descubrir registro militar clasificado sospechoso profesor matemática tener registro clasificado año 1939 estallar guerra mundial alan turing matemático profesor inglés llamar oficina servicio secreto inglaterra m16 frasada fábrica radio común corriente comandante deniston entrevista turing programa secreto gobierno genio directo descortés comprender sarcasmo broma alan turing carecer habilidad social especular turing síndrome asperger subtipo autismo programa deniston objetivo descifrar comunicación ejército alemán turing hablar alemán descifrar crucigrama certifico comunicación alemán acertijo juego deniston pensar broma punto correr él oficina turing detener palabra enigma turing tratar descifrar máquina alemán llamado enigma dispositivo encriptador historia alemán utilizar comunicación importante país aliado lograrar descifrar enigma guerra terminar turing gustar resolver acertijo problema enigma problema complicado mundo deniston corregir resolver enigma complicado imposible turing responder saber intentar turing unir grupo matemático encargado descifrar código enigma esconder comunicación alemán detalle ataque sorpresa convoy secreto posición submarino nave avión inteligencia inglés intercepto comunicado alemán mañana venir encriptado trabajo consistir descifrar configuración máquina alemán encriptar mensaje alemán cambiar configuración máquina encriptadoro medio noche equipo matemático encontrar configuración máquina 150 millón posibilidad 15 seguido 18 cero cantidad prácticamente infinito equipo matemático hugh alexander john kainckers peter hilton turing insistar comandante únicamente trabajar retrasarir deniston caer turing ignorar completamente stuart mensis agente servicio secreto m6 turing comenzar trabajar puesto vida perdido resto equipo comenzar intentar descifrar configuración máquina turing 10 hombre verificir configuración minuto tomar 20 millón año encontrar clave turing opción construir máquina pensar ayudar puesto manualmente llegar máquina vencer máquina resto equipo frustrar alan puesto enfocado máquina ayudar alan recordar tiempo secundaria resto compañero acosar maltratar compañero alan encontra aliado christopher christopher rescatar ofrecer pollo ocasión amigo alan persona esperar lograr imaginar alan sentir comprendido alguien comenzar desarrollar tipo sentimiento turing decidir contratar matemático poder ayudar construcción máquina organizar prueba plantear candidato crucigrama súper complejo resuelir 6 minuto realidad crucigrama tomar 8 minuto resolver él alar esperar alguien lograr persona sorprender mujer llamado joan clark logra resolver él 5 joan resultar genia matemático criptógrafa habilidad excepcional equipo matemático continuar fracasar poder ganar él reloj ejército alemán enigma hugh enojar turing puesto alar lograr máquina funcione ayudar únicamente quitar tiempo recurso perdido vida perder peter frustrado alan soldado batalla tratar ganar guerra perder tiempo hermano proteger boys comida armada prir patrullan fuerza aéreo amigo campo batalla lograr alan ofender máquina funcionar volver alan ver amigo christopher soler compartir gusto crucigrama mensaje encriptado cercano sentir comprendido pasar nota clase mensaje venir encriptado mirir vacación verano christopher entregar nota alan descifra descubrir mensaje veré semana larga querido amigo mensaje común amigo revelar desarrollar sentimiento romántico alan christopher querer alan ver nota sonría joan alan volver amigo aliado confiar mutuamente comprender mente brillante alan turing enseñar plan poner nombre maquín christopher joan pregunta simplemente sonreír sonar asimismo recomendación intentar caer él compañero equipo puesto necesitar alan manzana compartir notar turing malo persona simplemente carecer habilidad social hugh fastidado máquina acercar turing recomendación cambiar posición cable máquín avance rápido turing sorprender brillante recomendación aceptar llegar momento máquina turing completado alan encender máquina comenzar pensar tratar desifrar configuración alemán usar suceder motor disco seguir girar girar máquina respuesta necesitar turing fracasar comandante entera llegar hombre poner él idea loco turing desconectar máquina turing responder máquina funcionar trabajar deniston contento decir él despedir turing suceder inesperado resto equipo respaldar alan afirmar comandante despido alan despedirlo grupo matemático brillante país comenir deniston enfurecir ultimátum mes máquina funcione dar resultado necesitar suceder inconveniente joan ir él casa alan par pedir volver 25 año soltera dejar trabajo concentrar él futuro alan ver solución proponer él matrimonio joan permitir desaproveche oportunidad trabajar importante alocado joan aceptar propuesta quedar él programa equipo festejar compromiso alan joan alan nervioso alan ver joan amable confesar seguro concreter matrimonio joan gustar hombre joan alarmar sospechar insistir preferencia sumamente castigado comandante enterar expulsar inmediato programa enviarir prisión alan comprender gravedad situación agradecer joan confianza ver terminar vacación verano reanudar clase joven alan esperar ansia volver christopher buscar compañero encontrar preguntar obtién respuesto volver presente turin trabajar máquina lograr descifrar configuración lento descifrar mensaje alemán 12 noche equipo tomar trago conocer helen cuyo trabajo consistir interceptar mensaje antena radio alemán mencionar curioso mensaje alemán comenzar 5 letra alan imposible puesto alemán obligado 5 letra azar inicio mensaje prender idea alan dejar bar salir correr compañero llegar oficina alan pasar christopher tener buscar configuración pasar tener buscar producir palabra estar mensaje hugh comprender alar decir único necesitar máquina buscar configuración palabra mensaje mañana alemán mandar mensaje reporte clima 0600 hora clima despejado firmar heil hitler saber mensaje mañana ir contener palabra clima heil hitler correr máquina ingresar palabra venir poner máquina correr segundo detener motor dejar girar otorgar respuesta clave enigma alan configura enigma clave máquina arrojar cléan mensaje traducir kms jaguar dirigir 53 grado 24 minuto norte heil hitler lograr resolver indecifrable enigma festejar alan creer él máquina funcionar ayudar poner él alemán equipo entero lograr identificar posición submarino alemán atlántico alineado atacar convoy británico pasajero civil alarmar intentar notificar ejército británico intentar detener ataque alar frena molestar alan haciéndole rescatar ciento vida alar informar denistón puesto momento nave británico cambiarar rumbo destruir submarino alemán alemán darir enigma descifrar tardar cambiar sistema codificación trabajo año ir basura alan razón píter acerca mapa mirar suplicar detener ataque hermano nave punto destruir alemán pausa querer video patada completo interrupción datar vuelta canal,es,0,908
